timestamp,open_BTCUSDT,high_BTCUSDT,low_BTCUSDT,close_BTCUSDT,volume_BTCUSDT,close_LTCUSDT,volume_LTCUSDT,close_ETHUSDT,volume_ETHUSDT
2019-02-12 12:00:00,3610.75,3629.72,3608.75,3622.85,1329.450674,43.58,7287.304190000003,121.22,17760.78268
2019-02-12 13:00:00,3623.92,3638.0,3611.1,3622.34,1654.818442,43.44,12298.31591,120.77,15225.74736
2019-02-12 14:00:00,3622.34,3627.73,3614.0,3621.0,1286.740128,42.88,25519.18269,120.33,17181.59369
2019-02-12 15:00:00,3621.0,3628.77,3610.5,3620.03,1337.289157,43.02,9260.54164,120.12,12426.15852
2019-02-12 16:00:00,3620.03,3631.48,3616.53,3619.98,1142.81486,42.94,13079.12252,120.34,8335.964820000001
2019-02-12 17:00:00,3619.99,3636.97,3619.99,3626.27,908.99955,43.06,6383.07515,120.69,8841.65394
2019-02-12 18:00:00,3627.0,3667.6,3626.34,3635.4,1962.773991,43.86,27358.6636,121.89,33175.52341
2019-02-12 19:00:00,3635.88,3647.91,3634.67,3640.95,1749.0159649999994,43.71,10697.60021,122.61,22333.89011
2019-02-12 20:00:00,3640.18,3654.94,3640.18,3647.64,1057.518305,43.96,5074.07015,123.24,16715.74166
2019-02-12 21:00:00,3647.62,3652.0,3609.0,3619.41,1282.379477,43.4,16908.74394,121.23,23323.37748000001
2019-02-12 22:00:00,3619.53,3631.0,3610.52,3620.64,969.968314,43.31,4819.411810000001,121.66,9676.04334
2019-02-12 23:00:00,3620.64,3638.85,3620.43,3631.46,859.2404550000001,43.89,22154.32594,122.41,9215.86383
2019-02-13 00:00:00,3631.51,3642.85,3624.0,3636.73,635.831125,44.14,12401.80337,122.73,11688.27663
2019-02-13 01:00:00,3636.74,3640.59,3631.95,3637.61,683.1191719999998,43.76,6189.94815,122.45,6042.27595
2019-02-13 02:00:00,3637.37,3640.0,3628.93,3635.86,1047.493843,44.16,14444.74457,122.89,10898.11889
2019-02-13 03:00:00,3635.31,3642.88,3631.49,3640.52,877.975245,44.05,4068.76674,123.43,11507.80199
2019-02-13 04:00:00,3640.99,3643.0,3631.66,3638.3,776.713142,43.97,12351.61824,123.2,7816.081609999998
2019-02-13 05:00:00,3638.31,3647.0,3634.24,3643.38,1047.663455,44.15,4088.65177,123.93,13817.22029
2019-02-13 06:00:00,3643.38,3670.0,3635.0,3640.42,2453.6495,44.06,17584.47846,124.58,44994.81869
2019-02-13 07:00:00,3640.83,3641.19,3625.76,3634.0,1265.7483949999996,43.73,10784.78579,123.74,19380.80849
2019-02-13 08:00:00,3633.98,3638.2,3615.4,3616.63,1690.4466530000002,42.78,13101.51056,122.85,16783.64469
2019-02-13 09:00:00,3616.2,3628.12,3614.0,3620.75,1345.562832,42.81,17714.06959,123.02,17948.3169
2019-02-13 10:00:00,3621.1,3628.84,3613.31,3617.0,1038.838449,42.4,21768.06297,122.99,14372.74883
2019-02-13 11:00:00,3617.45,3620.0,3601.68,3613.79,1491.166159,42.47,20550.18383,123.04,17671.22597
2019-02-13 12:00:00,3613.79,3623.8,3605.44,3621.35,1295.389116,42.68,12770.90696,123.19,14593.109
2019-02-13 13:00:00,3621.44,3626.15,3612.93,3614.75,856.4549039999997,42.54,5752.98308,122.85,9395.995
2019-02-13 14:00:00,3614.75,3617.49,3607.0,3608.28,956.947161,42.12,18727.5018,121.78,17891.36337
2019-02-13 15:00:00,3608.03,3608.78,3591.75,3595.1,1789.964848,40.95,66074.33864,121.05,21221.64252
2019-02-13 16:00:00,3595.1,3615.23,3593.22,3610.6,1480.274793,41.65,23947.48671,121.91,17084.66805
2019-02-13 17:00:00,3610.4,3614.99,3606.3,3608.65,773.03818,41.46,12049.09961,121.69,6265.174529999998
2019-02-13 18:00:00,3608.63,3615.5,3606.61,3612.5,790.082941,41.58,6861.4598,121.81,6513.12793
2019-02-13 19:00:00,3612.48,3615.0,3602.0,3602.95,1121.323082,41.32,3577.10761,121.2,4734.62244
2019-02-13 20:00:00,3602.97,3612.51,3597.44,3601.16,640.788169,41.27,6640.39357,121.38,6398.70118
2019-02-13 21:00:00,3601.16,3610.0,3594.81,3603.49,820.847744,41.72,12710.04704,121.68,5258.98
2019-02-13 22:00:00,3603.48,3611.7,3600.05,3605.81,441.269631,41.75,4949.26165,121.65,8671.62748
2019-02-13 23:00:00,3605.81,3613.78,3603.18,3609.4,453.409109,41.61,4805.63275,121.86,6876.96913
2019-02-14 00:00:00,3608.34,3626.4,3605.79,3619.98,836.291737,42.26,16380.70676,123.58,15199.5871
2019-02-14 01:00:00,3619.55,3625.93,3615.0,3617.37,1104.119405,41.92,13748.8422,123.47,12944.34029
2019-02-14 02:00:00,3616.9,3622.41,3606.4,3609.29,792.716537,41.77,17148.73648,123.04,17106.77734
2019-02-14 03:00:00,3609.32,3613.81,3606.6,3612.0,587.140482,41.59,10800.00521,123.28,10308.26145
2019-02-14 04:00:00,3612.45,3622.91,3611.83,3622.46,1137.188078,41.77,10011.09497,124.24,13988.11307
2019-02-14 05:00:00,3621.96,3625.0,3603.38,3610.47,753.218786,41.15,12872.83372,122.11,19172.91862
2019-02-14 06:00:00,3610.49,3619.88,3609.2,3615.83,526.7130080000002,41.37,5552.48075,122.59,11693.96978
2019-02-14 07:00:00,3615.82,3615.9,3597.2,3605.11,1025.052159,41.36,20153.95604,121.94,17913.58206
2019-02-14 08:00:00,3605.13,3615.0,3601.15,3602.32,1156.228268,41.66,13376.22947,122.0,12587.60514
2019-02-14 09:00:00,3603.91,3612.9,3600.46,3606.94,943.846014,41.56,7996.031940000003,122.09,8913.164359999999
2019-02-14 10:00:00,3606.07,3607.44,3584.96,3594.88,1850.424934,41.04,17521.7468,121.3,18273.02828
2019-02-14 11:00:00,3594.86,3604.08,3568.11,3584.94,2109.927975,40.92,33446.03169,120.7,30352.28737
2019-02-14 12:00:00,3584.94,3593.41,3577.67,3586.7,1381.639889,41.01,9135.00628,121.11,18555.13222
2019-02-14 13:00:00,3586.83,3595.79,3585.78,3591.4,870.644439,41.24,8567.95438,121.41,8708.84639
2019-02-14 14:00:00,3591.4,3593.99,3584.94,3590.43,965.466372,41.14,8190.51849,121.18,9900.09869
2019-02-14 15:00:00,3590.46,3607.09,3590.46,3600.94,878.8053570000003,41.61,14472.36075,122.13,13651.62366
2019-02-14 16:00:00,3601.99,3614.24,3595.0,3601.73,795.0086309999998,41.59,16204.37845,121.81,11096.97526
2019-02-14 17:00:00,3601.43,3611.74,3599.01,3606.0,629.783092,41.65,6270.57495,121.77,6012.40541
2019-02-14 18:00:00,3606.0,3612.88,3605.1,3611.44,725.677555,41.7,4829.78352,121.82,5773.81702
2019-02-14 19:00:00,3611.87,3612.46,3602.86,3605.69,589.888811,41.47,3965.57773,121.47,5082.277279999998
2019-02-14 20:00:00,3605.98,3605.98,3594.26,3597.75,587.781974,41.32,5598.29144,121.08,9189.08007
2019-02-14 21:00:00,3597.04,3606.16,3588.0,3600.12,619.397392,41.64,11654.3289,121.47,7932.8377
2019-02-14 22:00:00,3600.12,3603.36,3590.63,3593.6,516.856772,41.64,11693.67769,121.05,6186.79776
2019-02-14 23:00:00,3593.62,3597.64,3588.0,3590.56,369.683594,41.26,5553.78878,120.42,6662.26106
2019-02-15 00:00:00,3590.57,3602.53,3587.0,3598.85,497.761887,41.3,6326.99853,120.79,7838.685740000001
2019-02-15 01:00:00,3598.05,3607.21,3595.79,3606.28,646.119086,41.65,2541.66212,121.18,4022.38929
2019-02-15 02:00:00,3606.27,3607.12,3600.01,3606.51,493.819233,41.9,7796.811659999998,121.4,6347.42855
2019-02-15 03:00:00,3607.71,3620.73,3607.5,3613.77,962.987415,41.99,11316.82896,121.78,10647.67406
2019-02-15 04:00:00,3613.77,3629.62,3610.33,3619.65,1296.173149,42.69,36704.3698,122.58,19893.75068
2019-02-15 05:00:00,3619.64,3622.13,3610.53,3612.06,647.759112,42.69,11874.31615,122.26,9161.07201
2019-02-15 06:00:00,3612.16,3624.77,3608.98,3615.35,740.041718,42.78,14615.00305,122.69,10183.44697
2019-02-15 07:00:00,3615.35,3619.24,3606.65,3615.0,814.933215,42.59,13008.02003,122.52,10796.91806
2019-02-15 08:00:00,3615.0,3622.77,3609.59,3610.63,640.623861,42.28,8965.65934,122.3,7608.4218299999975
2019-02-15 09:00:00,3611.0,3616.43,3603.0,3603.67,786.158381,42.1,16733.52088,122.07,7694.14841
2019-02-15 10:00:00,3603.7,3618.24,3599.29,3617.88,931.779056,42.43,7404.88014,122.52,10042.4464
2019-02-15 11:00:00,3617.88,3629.6,3605.46,3608.0,1577.184595,42.24,22088.96871,121.98,15176.12954
2019-02-15 12:00:00,3607.95,3620.0,3606.0,3618.69,744.307202,42.55,10027.42211,122.4,6377.60701
2019-02-15 13:00:00,3618.69,3623.72,3609.44,3618.74,906.199683,42.69,13388.4167,122.78,9202.13576
2019-02-15 14:00:00,3619.59,3653.23,3585.0,3585.99,3009.658199,41.53,117910.89839000002,121.07,39628.12504
2019-02-15 15:00:00,3585.99,3595.0,3573.45,3585.73,2364.098135,41.9,37363.2264,121.22,33022.64434
2019-02-15 16:00:00,3586.5,3595.1,3585.05,3592.98,849.951447,41.89,13253.85926,121.28,15979.73671
2019-02-15 17:00:00,3593.0,3603.1,3592.16,3597.84,474.93436,41.85,5632.83442,121.27,6200.1066299999975
2019-02-15 18:00:00,3597.84,3603.87,3596.29,3602.37,550.979018,42.03,6928.4898,121.47,4137.46913
2019-02-15 19:00:00,3602.06,3604.07,3594.64,3596.07,410.529519,41.9,6838.53265,121.15,5264.39711
2019-02-15 20:00:00,3596.09,3605.11,3594.64,3601.62,380.327864,42.1,3683.58625,121.27,3782.53089
2019-02-15 21:00:00,3601.69,3605.16,3595.25,3599.2,361.948209,42.15,5604.04515,121.45,5098.20671
2019-02-15 22:00:00,3599.19,3602.28,3595.56,3600.07,301.930218,42.26,3169.28623,121.47,3669.55845
2019-02-15 23:00:00,3599.04,3603.16,3590.0,3602.47,387.668337,42.58,6773.3154,121.67,3521.0520799999995
2019-02-16 00:00:00,3602.49,3610.59,3597.91,3609.83,815.7273309999998,42.57,9515.11165,122.08,10927.56767
2019-02-16 01:00:00,3610.0,3616.93,3606.26,3607.26,933.222441,42.32,8703.483059999999,121.9,9312.67545
2019-02-16 02:00:00,3607.46,3616.13,3604.87,3613.24,575.055199,42.63,5912.76578,122.2,7330.890920000002
2019-02-16 03:00:00,3612.19,3626.43,3612.19,3623.62,824.639503,43.27,30777.28054,122.48,10243.08581
2019-02-16 04:00:00,3624.09,3634.16,3616.5,3618.96,1082.866784,43.56,31363.45459,122.42,10397.42355
2019-02-16 05:00:00,3618.08,3624.18,3614.0,3615.15,605.543629,43.32,16568.29492,122.28,5724.636320000001
2019-02-16 06:00:00,3615.88,3620.01,3612.0,3617.0,516.2179110000002,43.48,7867.141090000001,122.6,6242.10304
2019-02-16 07:00:00,3616.98,3622.46,3612.36,3617.09,526.31815,43.81,15442.70989,122.6,5966.94594
2019-02-16 08:00:00,3617.08,3624.51,3616.13,3619.56,515.219614,43.56,25867.64102,122.79,7463.34693
2019-02-16 09:00:00,3618.85,3625.0,3615.19,3619.43,726.601731,43.6,6512.86889,122.57,5648.1121
2019-02-16 10:00:00,3619.96,3625.15,3609.95,3613.23,1644.326544,43.34,16723.278169999998,122.35,11115.55816
2019-02-16 11:00:00,3613.23,3627.77,3613.17,3626.01,1358.795403,43.73,10791.10405,122.9,10221.53117
2019-02-16 12:00:00,3626.01,3638.98,3610.87,3623.86,1631.395841,43.58,29908.31701,122.85,19175.60396
2019-02-16 13:00:00,3623.85,3638.98,3621.5,3632.37,824.7438589999998,43.76,15284.12175,123.05,8036.06848
2019-02-16 14:00:00,3632.35,3648.2,3625.93,3636.64,1376.60723,44.12,15169.700819999998,123.69,13750.97525
2019-02-16 15:00:00,3637.55,3641.35,3629.23,3634.41,931.192113,43.92,15746.6616,123.5,9676.17174
2019-02-16 16:00:00,3634.48,3646.0,3621.96,3630.49,977.735356,43.69,17045.886980000007,123.27,22839.16448
2019-02-16 17:00:00,3630.41,3632.41,3621.65,3626.87,591.063133,43.69,8662.50109,122.89,7293.86576
2019-02-16 18:00:00,3626.87,3631.37,3622.99,3626.32,386.594519,43.55,4428.63354,122.81,4284.88926
2019-02-16 19:00:00,3626.31,3639.34,3625.52,3633.18,870.594979,43.76,6525.67829,123.23,5391.15863
2019-02-16 20:00:00,3632.52,3636.66,3627.16,3636.17,347.549893,44.03,8181.49368,123.86,4429.94555
2019-02-16 21:00:00,3635.56,3638.28,3626.86,3630.45,354.288763,43.9,5554.01395,123.51,6319.03041
2019-02-16 22:00:00,3630.45,3632.18,3626.17,3628.44,302.781366,43.85,1967.84852,123.5,3568.40815
2019-02-16 23:00:00,3629.25,3629.63,3615.0,3618.41,846.911459,43.34,12171.71705,122.67,9961.54261
2019-02-17 00:00:00,3617.22,3629.37,3615.08,3623.2,1078.919072,43.35,13332.87407,123.02,8942.21955
2019-02-17 01:00:00,3623.47,3630.22,3615.05,3628.97,804.200962,43.5,4802.01145,123.05,4700.1201
2019-02-17 02:00:00,3628.0,3634.22,3624.13,3628.79,570.612853,43.59,3781.44258,123.19,4369.02059
2019-02-17 03:00:00,3629.27,3632.88,3628.1,3629.15,530.084179,43.51,3815.33809,123.25,2606.81018
2019-02-17 04:00:00,3629.68,3641.61,3627.02,3640.0,725.495341,43.75,6436.37616,123.51,3772.77405
2019-02-17 05:00:00,3639.57,3642.91,3633.0,3641.83,640.196546,43.88,7492.709659999998,123.77,6552.380929999998
2019-02-17 06:00:00,3641.81,3644.44,3632.0,3638.27,666.708966,43.78,7073.4085799999975,123.75,6563.31407
2019-02-17 07:00:00,3638.33,3647.0,3635.96,3641.25,654.640434,43.93,3689.82555,124.18,10218.63036
2019-02-17 08:00:00,3640.98,3644.96,3634.32,3636.69,652.2113519999998,43.78,4400.91523,124.25,9349.75379
2019-02-17 09:00:00,3636.69,3643.48,3635.44,3638.33,555.727572,43.87,3491.8404600000013,124.59,8830.0849
2019-02-17 10:00:00,3639.38,3700.11,3615.89,3626.58,4515.016981000002,43.56,80768.86011000001,126.61,121844.96728
2019-02-17 11:00:00,3626.76,3639.58,3620.0,3623.73,1569.475225,43.42,24215.89663000001,126.99,35731.51446000001
2019-02-17 12:00:00,3623.73,3628.01,3610.38,3613.07,1895.400741,42.75,34835.54675,125.14,37292.2686
2019-02-17 13:00:00,3613.07,3617.0,3604.4,3613.33,1384.052774,42.96,14086.3959,125.63,21378.37254
2019-02-17 14:00:00,3613.8,3628.18,3612.32,3623.63,860.4777039999999,43.04,9031.28078,126.63,37391.05345
2019-02-17 15:00:00,3623.63,3628.85,3620.24,3622.42,552.928735,42.93,12318.21344,126.1,13143.86085
2019-02-17 16:00:00,3622.42,3631.99,3616.5,3621.52,730.164958,43.21,9589.10139,126.89,16796.2853
2019-02-17 17:00:00,3621.52,3629.1,3620.4,3627.87,560.663567,43.31,4628.3508200000015,128.4,19918.0259
2019-02-17 18:00:00,3627.87,3628.43,3610.0,3616.24,659.389457,43.15,15400.135519999998,127.52,17979.85471
2019-02-17 19:00:00,3616.27,3625.0,3610.0,3622.4,678.676708,43.33,10646.51179,129.11,46282.56631
2019-02-17 20:00:00,3622.48,3626.3,3615.0,3624.03,539.375404,43.17,5206.84098,129.61,20318.19486
2019-02-17 21:00:00,3624.04,3647.1,3621.54,3628.9,1433.873931,43.42,25732.25299,130.75,61868.46242999999
2019-02-17 22:00:00,3627.82,3654.83,3627.54,3641.27,1202.7466060000004,43.65,9656.44493,133.68,39081.95651
2019-02-17 23:00:00,3641.25,3685.0,3640.98,3667.58,2229.187711,43.91,17266.222169999994,133.75,59856.10906
2019-02-18 00:00:00,3667.62,3706.0,3655.0,3699.0,3801.550996,44.48,22713.03317,134.81,40640.63742
2019-02-18 01:00:00,3699.0,3773.85,3670.85,3692.96,5337.074288000002,44.11,39936.46065,134.84,51041.83477
2019-02-18 02:00:00,3692.98,3723.56,3687.38,3714.44,1657.743201,44.49,23004.1586,136.93,37997.01599
2019-02-18 03:00:00,3714.8,3740.0,3711.46,3734.66,2265.239351,44.62,28533.59108,138.18,58692.17744
2019-02-18 04:00:00,3734.14,3741.16,3710.85,3719.81,1403.665685,44.23,13667.65171,137.29,29874.55609
2019-02-18 05:00:00,3719.83,3722.54,3696.65,3720.78,1116.460876,44.32,10977.18544,137.88,28010.49623
2019-02-18 06:00:00,3720.78,3737.62,3711.02,3732.23,1398.065971,44.39,10849.42627,137.76,26500.44133
2019-02-18 07:00:00,3732.23,3761.29,3730.0,3731.69,2451.636269,44.22,15286.96944,136.9,36820.11593
2019-02-18 08:00:00,3732.17,3751.52,3728.1,3734.0,1395.580219,44.14,11278.42013,137.31,19641.40127
2019-02-18 09:00:00,3733.47,3755.32,3733.06,3742.0,1929.914847,44.46,18965.91902,138.74,31643.16513
2019-02-18 10:00:00,3742.0,3752.7,3717.0,3725.22,2152.553009,44.32,14628.1566,137.96,32318.278810000003
2019-02-18 11:00:00,3724.96,3760.22,3724.89,3745.37,1726.9981059999998,45.8,50051.66335,140.42,36728.14325
2019-02-18 12:00:00,3744.02,3774.84,3727.23,3769.66,3027.140563,46.18,61450.77891,143.99,67608.11048999999
2019-02-18 13:00:00,3769.75,3848.0,3752.82,3820.82,5972.8701,46.67,50339.44336000001,145.09,90154.5069
2019-02-18 14:00:00,3820.82,3847.0,3798.6,3807.39,5204.915016,45.75,66196.54628,143.0,82824.2527
2019-02-18 15:00:00,3806.53,3829.21,3787.1,3823.38,2756.814612,46.17,28707.81913,144.24,55553.17572000001
2019-02-18 16:00:00,3824.08,3925.0,3823.11,3871.83,7148.924692000001,47.61,114722.21153,144.75,107331.72519
2019-02-18 17:00:00,3871.89,3896.88,3846.0,3886.0,3922.235852,48.74,47086.71062,145.0,72878.67541
2019-02-18 18:00:00,3885.41,3917.0,3879.98,3900.67,2467.448683,48.31,33638.72793,145.83,37027.17387
2019-02-18 19:00:00,3900.35,3918.0,3889.28,3895.0,2019.536782,47.7,25214.38523,145.26,29852.28595
2019-02-18 20:00:00,3894.99,3904.2,3876.43,3899.98,1552.0292470000006,47.91,17858.101290000002,144.87,29447.91314
2019-02-18 21:00:00,3900.0,3911.68,3881.37,3884.0,1081.434875,47.41,9196.80014,142.48,22266.95344
2019-02-18 22:00:00,3884.11,3890.0,3856.97,3889.28,1371.936739,47.33,16243.064869999998,143.9,29478.84739
2019-02-18 23:00:00,3890.0,3903.0,3882.25,3898.6,880.9605130000001,47.84,13482.64646,145.69,25498.26634
2019-02-19 00:00:00,3897.35,3974.98,3896.01,3947.33,3780.3911450000014,48.67,36066.68412,149.58,73318.15467999999
2019-02-19 01:00:00,3947.33,3947.35,3856.0,3876.07,3655.689623,46.96,42990.82531,145.64,57822.0616
2019-02-19 02:00:00,3875.39,3887.0,3869.02,3873.23,1994.512631,46.71,15120.61921,144.89,38349.44981000001
2019-02-19 03:00:00,3872.8,3887.08,3868.0,3885.06,921.966824,47.24,10918.55075,146.03,13370.48487
2019-02-19 04:00:00,3885.02,3908.28,3878.22,3897.2,1333.729862,47.06,12651.7185,146.09,19053.88016
2019-02-19 05:00:00,3897.73,3907.0,3876.48,3892.23,1371.952042,47.3,12780.11526,146.21,18754.05079
2019-02-19 06:00:00,3892.21,3902.63,3885.2,3900.21,1333.03816,47.57,7822.00246,146.79,17465.74185
2019-02-19 07:00:00,3900.36,3918.93,3898.42,3916.01,2241.225617,47.65,22004.92168,148.4,27733.26614
2019-02-19 08:00:00,3915.85,3920.0,3902.0,3912.2,1655.819672,47.65,15763.40561,147.61,28010.84451000001
2019-02-19 09:00:00,3912.42,3922.0,3880.9,3894.88,3040.182308,47.39,21001.78673,145.92,37178.9229
2019-02-19 10:00:00,3894.01,3903.04,3872.78,3894.66,2486.116359,47.58,17162.69675,146.12,41440.49629
2019-02-19 11:00:00,3894.66,3902.44,3881.43,3898.84,1207.654974,48.33,14524.10173,146.35,17719.30085
2019-02-19 12:00:00,3898.95,3918.66,3898.9,3914.92,1517.305982,48.25,21887.32249,147.11,23682.42275
2019-02-19 13:00:00,3914.96,3985.0,3910.0,3970.04,4162.310851,48.57,30024.45286,147.81,46518.33377
2019-02-19 14:00:00,3970.4,3994.52,3930.72,3952.89,4247.18733,48.01,27149.64927,146.78,45803.33454
2019-02-19 15:00:00,3953.36,3984.11,3950.0,3971.85,2355.346854,48.44,12894.23301,147.62,28959.71973
2019-02-19 16:00:00,3971.01,3988.21,3958.03,3966.62,2514.880002,48.12,13295.13441,146.63,38620.16697
2019-02-19 17:00:00,3966.42,3969.76,3937.26,3963.14,1885.841678,48.14,16620.02711,146.49,22752.88115
2019-02-19 18:00:00,3962.58,3962.58,3942.93,3950.02,1212.412096,47.59,12568.75583,145.68,14001.48425
2019-02-19 19:00:00,3950.02,3972.48,3946.49,3967.21,1097.791961,48.05,7951.88195,147.05,16694.8403
2019-02-19 20:00:00,3967.14,3967.86,3942.88,3949.57,1015.829293,47.93,4367.2759799999985,146.18,15492.1256
2019-02-19 21:00:00,3949.57,3964.4,3893.0,3909.93,2107.702085000001,47.53,13536.828269999998,143.99,52774.23876
2019-02-19 22:00:00,3909.93,3943.4,3908.0,3935.76,1554.459732,48.04,8039.69702,145.51,28189.73219
2019-02-19 23:00:00,3936.47,3936.49,3902.22,3907.79,1513.825586,47.14,7644.071529999998,143.44,24262.96999
2019-02-20 00:00:00,3907.35,3917.13,3870.66,3887.98,2631.436915,46.93,19994.29399,141.48,55973.81005
2019-02-20 01:00:00,3887.78,3912.95,3876.4,3911.91,1451.121257,47.51,12735.58738,143.29,25436.09933
2019-02-20 02:00:00,3911.62,3917.13,3893.56,3915.25,1205.957517,47.65,7942.121609999998,142.81,22676.22899
2019-02-20 03:00:00,3915.25,3927.22,3908.1,3912.15,1010.826886,47.27,5024.5927299999985,142.19,12936.174
2019-02-20 04:00:00,3912.11,3920.05,3898.48,3898.5,755.015052,47.14,8661.40568,141.52,10721.46457
2019-02-20 05:00:00,3898.5,3908.6,3890.0,3905.2,1047.3055880000004,47.45,11826.53888,141.64,24905.43495
2019-02-20 06:00:00,3904.8,3912.6,3896.01,3904.59,935.889171,47.45,5420.17087,141.65,11281.90106
2019-02-20 07:00:00,3904.99,3928.23,3904.04,3913.41,1226.349239,47.79,12372.93046,143.08,23522.17494
2019-02-20 08:00:00,3913.86,3942.93,3907.42,3937.04,1806.966124,48.34,23019.81124,144.21,22774.62496
2019-02-20 09:00:00,3937.04,3940.0,3920.69,3935.0,2121.108573,48.6,22231.22077,144.3,26009.44917
2019-02-20 10:00:00,3935.23,3977.0,3925.84,3967.67,3285.094986,50.77,129115.35745,146.91,51136.65305
2019-02-20 11:00:00,3967.67,3970.1,3945.56,3959.98,1566.504504,50.75,30414.21091,146.48,25824.13837
2019-02-20 12:00:00,3960.0,3978.88,3949.0,3971.97,1916.420408,52.0,54350.35661,147.87,32090.79893
2019-02-20 13:00:00,3972.05,3986.98,3941.18,3949.19,2791.922724,50.75,48551.01186000001,147.0,49025.24266
2019-02-20 14:00:00,3949.99,3960.0,3936.18,3954.37,1814.152278,51.07,23377.76834,146.36,33306.17447
2019-02-20 15:00:00,3954.47,3958.72,3924.64,3937.91,1454.432725,50.65,20264.56064,145.65,17971.89828
2019-02-20 16:00:00,3937.91,3960.49,3936.03,3957.0,1540.206982,51.39,38146.59826,147.66,20729.18215
2019-02-20 17:00:00,3957.01,3966.0,3941.77,3944.27,1194.894006,50.66,13023.91219,146.42,27254.56165
2019-02-20 18:00:00,3944.73,3955.95,3931.78,3952.08,1170.380475,50.73,15445.643999999998,146.33,14370.94665
2019-02-20 19:00:00,3952.97,3956.66,3938.02,3956.0,644.97077,50.62,11393.64043,146.69,10074.22019
2019-02-20 20:00:00,3956.38,3967.73,3949.61,3963.88,1339.436659,51.21,15188.32673,147.3,28199.65844
2019-02-20 21:00:00,3964.37,3972.79,3942.0,3942.21,1123.036862,50.68,14212.97605,145.9,16949.985959999998
2019-02-20 22:00:00,3942.04,3963.33,3941.32,3958.94,650.240732,51.0,4328.28684,146.99,7613.11493
2019-02-20 23:00:00,3958.87,3980.0,3954.0,3969.74,1521.470417,51.5,19832.79681,148.44,43519.67232
2019-02-21 00:00:00,3969.74,3975.13,3944.0,3956.04,1834.008244,50.93,26901.8171,147.22,42692.7835
2019-02-21 01:00:00,3956.3,3957.75,3943.18,3951.88,860.586998,50.76,12546.60186,146.28,23932.90052
2019-02-21 02:00:00,3951.79,3957.96,3945.0,3954.14,723.482742,50.75,12624.64201,146.4,9707.9692
2019-02-21 03:00:00,3954.8,3970.0,3948.0,3968.44,912.900756,50.94,11293.86662,147.91,13721.52269
2019-02-21 04:00:00,3968.05,3969.97,3957.0,3963.58,987.9035,50.71,8377.10801,147.27,10555.06109
2019-02-21 05:00:00,3962.78,3985.76,3961.93,3983.11,2351.262324,51.21,17589.6053,148.23,23112.17125
2019-02-21 06:00:00,3983.33,4016.48,3941.31,3954.86,4186.269717,50.35,33727.47149,146.48,42089.87294
2019-02-21 07:00:00,3954.87,3967.32,3952.0,3964.69,1238.329493,50.4,11790.11714,147.58,21114.04869
2019-02-21 08:00:00,3965.0,3967.99,3930.0,3942.04,2042.355497,48.76,65620.8192,145.01,46107.08975
2019-02-21 09:00:00,3942.04,3950.0,3915.01,3922.78,2377.833574,48.67,39658.84344,144.42,37740.09235
2019-02-21 10:00:00,3922.99,3935.26,3916.29,3931.47,1312.816226,48.46,19146.19543,144.3,20720.70123
2019-02-21 11:00:00,3931.22,3931.99,3901.03,3931.11,1642.304955,48.83,17418.03268,144.6,21144.84525
2019-02-21 12:00:00,3931.5,3936.08,3920.27,3924.79,1190.50131,48.51,13660.023969999998,144.24,12210.98756
2019-02-21 13:00:00,3924.41,3947.55,3916.0,3946.07,1183.290072,48.9,12472.74857,145.01,15976.3047
2019-02-21 14:00:00,3946.09,3947.03,3930.0,3935.35,1230.382851,48.75,13415.09191,144.7,9337.14032
2019-02-21 15:00:00,3935.97,3937.47,3921.51,3929.99,1135.4393699999996,48.87,6131.05606,144.93,10493.46069
2019-02-21 16:00:00,3930.0,3932.55,3911.65,3922.15,1239.656068,48.47,18459.12156,143.49,19317.74901
2019-02-21 17:00:00,3922.16,3934.11,3922.05,3928.83,714.267985,48.5,5540.79734,144.28,9779.41733
2019-02-21 18:00:00,3928.16,3931.97,3915.82,3920.85,714.074197,48.29,6034.84369,144.0,7843.0181200000015
2019-02-21 19:00:00,3921.33,3928.54,3915.33,3925.94,591.22069,48.42,7338.7358,144.35,5904.17726
2019-02-21 20:00:00,3926.04,3937.97,3923.94,3925.77,763.79351,48.47,8763.92368,144.19,15956.73853
2019-02-21 21:00:00,3926.18,3937.08,3925.15,3932.48,627.694911,48.76,3966.05235,144.75,9785.43214
2019-02-21 22:00:00,3932.48,3934.39,3917.13,3918.46,629.0485160000002,48.37,5352.59635,144.21,5466.74679
2019-02-21 23:00:00,3918.3,3939.18,3918.0,3937.31,614.461222,48.94,5951.78876,145.69,12654.17782
2019-02-22 00:00:00,3937.31,3944.77,3931.4,3937.18,935.466015,48.92,13013.21901,145.23,15010.29371
2019-02-22 01:00:00,3937.18,3950.85,3935.08,3946.98,974.68853,49.49,11281.55554,146.21,10694.60235
2019-02-22 02:00:00,3946.98,3961.57,3945.89,3957.14,1504.543995,49.48,12394.64932,146.84,24047.83285
2019-02-22 03:00:00,3957.14,3963.83,3950.13,3953.03,1370.360219,49.36,4873.9342,146.35,14309.63669
2019-02-22 04:00:00,3953.03,3958.67,3944.24,3955.6,820.598345,49.54,4391.01098,146.45,8501.27874
2019-02-22 05:00:00,3956.08,3965.37,3950.76,3952.32,821.9008650000003,49.3,9437.40291,146.24,9683.18795
